datetime,actual,prediction,residual,abs_error,hour,day,month,year,day_of_week,model
2022-06-28 10:00:00,9,11.079269377411684,-2.079269377411684,2.079269377411684,10,28,6,2022,Tuesday,SARIMA
2022-06-28 11:00:00,13,12.260775851253854,0.7392241487461462,0.7392241487461462,11,28,6,2022,Tuesday,SARIMA
2022-06-28 12:00:00,13,13.943217841123255,-0.9432178411232552,0.9432178411232552,12,28,6,2022,Tuesday,SARIMA
2022-06-28 13:00:00,16,13.350407241686046,2.649592758313954,2.649592758313954,13,28,6,2022,Tuesday,SARIMA
2022-06-28 14:00:00,19,15.190152206210175,3.8098477937898245,3.8098477937898245,14,28,6,2022,Tuesday,SARIMA
2022-06-28 15:00:00,12,15.49551165255872,-3.4955116525587204,3.4955116525587204,15,28,6,2022,Tuesday,SARIMA
2022-06-28 16:00:00,18,15.464427923370753,2.535572076629247,2.535572076629247,16,28,6,2022,Tuesday,SARIMA
2022-06-28 17:00:00,27,17.833903526202896,9.166096473797104,9.166096473797104,17,28,6,2022,Tuesday,SARIMA
2022-06-28 18:00:00,13,15.529670476413328,-2.5296704764133278,2.5296704764133278,18,28,6,2022,Tuesday,SARIMA
2022-06-28 19:00:00,14,14.316275059623326,-0.3162750596233259,0.3162750596233259,19,28,6,2022,Tuesday,SARIMA
2022-06-28 20:00:00,12,12.395907137065171,-0.395907137065171,0.395907137065171,20,28,6,2022,Tuesday,SARIMA
2022-06-28 21:00:00,11,10.638716881509106,0.3612831184908938,0.3612831184908938,21,28,6,2022,Tuesday,SARIMA
2022-06-28 22:00:00,12,9.693026589855869,2.3069734101441313,2.3069734101441313,22,28,6,2022,Tuesday,SARIMA
2022-06-28 23:00:00,10,8.791299288743218,1.2087007112567818,1.2087007112567818,23,28,6,2022,Tuesday,SARIMA
2022-06-29 00:00:00,15,11.962034957949214,3.0379650420507858,3.0379650420507858,0,29,6,2022,Wednesday,SARIMA
2022-06-29 01:00:00,5,6.856388990522922,-1.8563889905229223,1.8563889905229223,1,29,6,2022,Wednesday,SARIMA
2022-06-29 02:00:00,7,5.6484593218473025,1.3515406781526975,1.3515406781526975,2,29,6,2022,Wednesday,SARIMA
2022-06-29 03:00:00,0,5.301705329928221,-5.301705329928221,5.301705329928221,3,29,6,2022,Wednesday,SARIMA
2022-06-29 04:00:00,4,6.055200389184541,-2.0552003891845407,2.0552003891845407,4,29,6,2022,Wednesday,SARIMA
2022-06-29 05:00:00,3,6.089804482942167,-3.089804482942167,3.089804482942167,5,29,6,2022,Wednesday,SARIMA
2022-06-29 06:00:00,10,7.995070008114178,2.004929991885822,2.004929991885822,6,29,6,2022,Wednesday,SARIMA
2022-06-29 07:00:00,10,9.634688132692228,0.36531186730777243,0.36531186730777243,7,29,6,2022,Wednesday,SARIMA
2022-06-29 08:00:00,10,13.735099571812786,-3.7350995718127855,3.7350995718127855,8,29,6,2022,Wednesday,SARIMA
2022-06-29 09:00:00,14,11.987755156597673,2.0122448434023266,2.0122448434023266,9,29,6,2022,Wednesday,SARIMA
2022-06-29 10:00:00,15,11.079269377411684,3.920730622588316,3.920730622588316,10,29,6,2022,Wednesday,SARIMA
2022-06-29 11:00:00,15,12.260775851253854,2.739224148746146,2.739224148746146,11,29,6,2022,Wednesday,SARIMA
2022-06-29 12:00:00,11,13.943217841123255,-2.9432178411232552,2.9432178411232552,12,29,6,2022,Wednesday,SARIMA
2022-06-29 13:00:00,17,13.350407241686046,3.649592758313954,3.649592758313954,13,29,6,2022,Wednesday,SARIMA
2022-06-29 14:00:00,15,15.190152206210175,-0.19015220621017548,0.19015220621017548,14,29,6,2022,Wednesday,SARIMA
2022-06-29 15:00:00,21,15.49551165255872,5.50448834744128,5.50448834744128,15,29,6,2022,Wednesday,SARIMA
2022-06-29 16:00:00,21,15.464427923370753,5.535572076629247,5.535572076629247,16,29,6,2022,Wednesday,SARIMA
2022-06-29 17:00:00,19,17.833903526202896,1.1660964737971042,1.1660964737971042,17,29,6,2022,Wednesday,SARIMA
2022-06-29 18:00:00,17,15.529670476413328,1.4703295235866722,1.4703295235866722,18,29,6,2022,Wednesday,SARIMA
2022-06-29 19:00:00,11,14.316275059623326,-3.316275059623326,3.316275059623326,19,29,6,2022,Wednesday,SARIMA
2022-06-29 20:00:00,11,12.395907137065171,-1.395907137065171,1.395907137065171,20,29,6,2022,Wednesday,SARIMA
2022-06-29 21:00:00,8,10.638716881509106,-2.638716881509106,2.638716881509106,21,29,6,2022,Wednesday,SARIMA
2022-06-29 22:00:00,12,9.693026589855869,2.3069734101441313,2.3069734101441313,22,29,6,2022,Wednesday,SARIMA
2022-06-29 23:00:00,8,8.791299288743218,-0.7912992887432182,0.7912992887432182,23,29,6,2022,Wednesday,SARIMA
2022-06-30 00:00:00,12,11.962034957949214,0.03796504205078577,0.03796504205078577,0,30,6,2022,Thursday,SARIMA
2022-06-30 01:00:00,5,6.856388990522922,-1.8563889905229223,1.8563889905229223,1,30,6,2022,Thursday,SARIMA
2022-06-30 02:00:00,6,5.6484593218473025,0.3515406781526975,0.3515406781526975,2,30,6,2022,Thursday,SARIMA
2022-06-30 03:00:00,2,5.301705329928221,-3.301705329928221,3.301705329928221,3,30,6,2022,Thursday,SARIMA
2022-06-30 04:00:00,7,6.055200389184541,0.9447996108154593,0.9447996108154593,4,30,6,2022,Thursday,SARIMA
